category,district,time_slot,hour,day_of_week,month,day,season,is_weekend,is_holiday,weather_condition,crowdlevel,tourist_season,festival_period
Nature,Kathmandu,afternoon,14,4,10,4,Autumn,0,0,Rainy,86.1,Peak,No
Nature,Kathmandu,evening,18,4,10,4,Autumn,0,0,Sunny,95.0,Peak,No
Nature,Kathmandu,morning,9,5,10,5,Autumn,1,0,Cloudy,95.0,Peak,No
Nature,Kathmandu,afternoon,14,5,10,5,Autumn,1,0,Rainy,95.0,Peak,No
Nature,Kathmandu,evening,18,5,10,5,Autumn,1,0,Cloudy,95.0,Peak,No
Nature,Kathmandu,morning,9,6,10,6,Autumn,1,0,Sunny,95.0,Peak,No
Nature,Kathmandu,afternoon,14,6,10,6,Autumn,1,0,Cloudy,95.0,Peak,No
Nature,Kathmandu,evening,18,6,10,6,Autumn,1,0,Sunny,95.0,Peak,No
Nature,Kathmandu,morning,9,0,10,7,Autumn,0,0,Rainy,44.0,Peak,No
Nature,Kathmandu,afternoon,14,0,10,7,Autumn,0,0,Cloudy,95.0,Peak,No
Nature,Kathmandu,evening,18,0,10,7,Autumn,0,0,Cloudy,95.0,Peak,No
Nature,Kathmandu,morning,9,1,10,8,Autumn,0,0,Rainy,72.2,Peak,Yes
Nature,Kathmandu,afternoon,14,1,10,8,Autumn,0,0,Rainy,95.0,Peak,Yes
Nature,Kathmandu,evening,18,1,10,8,Autumn,0,0,Rainy,95.0,Peak,Yes
Nature,Kathmandu,morning,9,2,10,9,Autumn,0,0,Cloudy,95.0,Peak,Yes
Nature,Kathmandu,afternoon,14,2,10,9,Autumn,0,0,Sunny,95.0,Peak,Yes
Nature,Kathmandu,evening,18,2,10,9,Autumn,0,0,Sunny,95.0,Peak,Yes
Nature,Kathmandu,morning,9,3,10,10,Autumn,0,0,Sunny,95.0,Peak,Yes
Nature,Kathmandu,afternoon,14,3,10,10,Autumn,0,0,Sunny,95.0,Peak,Yes
Nature,Kathmandu,evening,18,3,10,10,Autumn,0,0,Cloudy,95.0,Peak,Yes
Nature,Kathmandu,morning,9,4,10,11,Autumn,0,0,Sunny,95.0,Peak,Yes
Nature,Kathmandu,afternoon,14,4,10,11,Autumn,0,0,Cloudy,95.0,Peak,Yes
Nature,Kathmandu,evening,18,4,10,11,Autumn,0,0,Rainy,90.1,Peak,Yes
Nature,Kathmandu,morning,9,5,10,12,Autumn,1,0,Rainy,95.0,Peak,Yes
Nature,Kathmandu,afternoon,14,5,10,12,Autumn,1,0,Cloudy,95.0,Peak,Yes
Nature,Kathmandu,evening,18,5,10,12,Autumn,1,0,Sunny,95.0,Peak,Yes
Nature,Kathmandu,morning,9,6,10,13,Autumn,1,0,Sunny,95.0,Peak,Yes
Nature,Kathmandu,afternoon,14,6,10,13,Autumn,1,0,Cloudy,95.0,Peak,Yes
Nature,Kathmandu,evening,18,6,10,13,Autumn,1,0,Sunny,95.0,Peak,Yes
Nature,Kathmandu,morning,9,0,10,14,Autumn,0,0,Rainy,78.0,Peak,Yes
Nature,Kathmandu,afternoon,14,0,10,14,Autumn,0,0,Sunny,95.0,Peak,Yes
Nature,Kathmandu,evening,18,0,10,14,Autumn,0,0,Sunny,95.0,Peak,Yes
Nature,Kathmandu,morning,9,1,10,15,Autumn,0,0,Rainy,66.6,Peak,Yes
Nature,Kathmandu,afternoon,14,1,10,15,Autumn,0,0,Cloudy,95.0,Peak,Yes
Nature,Kathmandu,evening,18,1,10,15,Autumn,0,0,Sunny,95.0,Peak,Yes
Nature,Kathmandu,morning,9,2,10,16,Autumn,0,0,Cloudy,95.0,Peak,Yes
Nature,Kathmandu,afternoon,14,2,10,16,Autumn,0,0,Cloudy,95.0,Peak,Yes
Nature,Kathmandu,evening,18,2,10,16,Autumn,0,0,Rainy,95.0,Peak,Yes
Nature,Kathmandu,morning,9,3,10,17,Autumn,0,0,Sunny,95.0,Peak,Yes
Nature,Kathmandu,afternoon,14,3,10,17,Autumn,0,0,Rainy,95.0,Peak,Yes
Nature,Kathmandu,evening,18,3,10,17,Autumn,0,0,Sunny,95.0,Peak,Yes
Nature,Kathmandu,morning,9,4,10,18,Autumn,0,0,Sunny,95.0,Peak,Yes
Nature,Kathmandu,afternoon,14,4,10,18,Autumn,0,0,Rainy,95.0,Peak,Yes
Nature,Kathmandu,evening,18,4,10,18,Autumn,0,0,Cloudy,95.0,Peak,Yes
Nature,Kathmandu,morning,9,5,10,19,Autumn,1,0,Sunny,95.0,Peak,Yes
Nature,Kathmandu,afternoon,14,5,10,19,Autumn,1,0,Sunny,95.0,Peak,Yes
Nature,Kathmandu,evening,18,5,10,19,Autumn,1,0,Sunny,95.0,Peak,Yes
Nature,Kathmandu,morning,9,6,10,20,Autumn,1,0,Rainy,95.0,Peak,Yes
Nature,Kathmandu,afternoon,14,6,10,20,Autumn,1,0,Cloudy,95.0,Peak,Yes
Nature,Kathmandu,evening,18,6,10,20,Autumn,1,0,Sunny,95.0,Peak,Yes
Nature,Kathmandu,morning,9,0,10,21,Autumn,0,0,Cloudy,95.0,Peak,Yes
Nature,Kathmandu,afternoon,14,0,10,21,Autumn,0,0,Rainy,95.0,Peak,Yes
Nature,Kathmandu,evening,18,0,10,21,Autumn,0,0,Sunny,95.0,Peak,Yes
Nature,Kathmandu,morning,9,1,10,22,Autumn,0,0,Sunny,95.0,Peak,Yes
Nature,Kathmandu,afternoon,14,1,10,22,Autumn,0,0,Sunny,95.0,Peak,Yes
Nature,Kathmandu,evening,18,1,10,22,Autumn,0,0,Sunny,95.0,Peak,Yes
Nature,Kathmandu,morning,9,2,10,23,Autumn,0,0,Rainy,67.1,Peak,Yes
Nature,Kathmandu,afternoon,14,2,10,23,Autumn,0,0,Cloudy,95.0,Peak,Yes
Nature,Kathmandu,evening,18,2,10,23,Autumn,0,0,Rainy,94.9,Peak,Yes
Nature,Kathmandu,morning,9,3,10,24,Autumn,0,0,Cloudy,95.0,Peak,Yes
Nature,Kathmandu,afternoon,14,3,10,24,Autumn,0,0,Rainy,95.0,Peak,Yes
Nature,Kathmandu,evening,18,3,10,24,Autumn,0,0,Sunny,95.0,Peak,Yes
Nature,Kathmandu,morning,9,4,10,25,Autumn,0,0,Sunny,95.0,Peak,Yes
Nature,Kathmandu,afternoon,14,4,10,25,Autumn,0,0,Cloudy,95.0,Peak,Yes
Nature,Kathmandu,evening,18,4,10,25,Autumn,0,0,Rainy,89.3,Peak,Yes
Nature,Kathmandu,morning,9,5,10,26,Autumn,1,0,Rainy,95.0,Peak,Yes
Nature,Kathmandu,afternoon,14,5,10,26,Autumn,1,0,Cloudy,95.0,Peak,Yes
Nature,Kathmandu,evening,18,5,10,26,Autumn,1,0,Sunny,95.0,Peak,Yes
Nature,Kathmandu,morning,9,6,10,27,Autumn,1,0,Cloudy,95.0,Peak,Yes
Nature,Kathmandu,afternoon,14,6,10,27,Autumn,1,0,Rainy,95.0,Peak,Yes
Nature,Kathmandu,evening,18,6,10,27,Autumn,1,0,Cloudy,95.0,Peak,Yes
Nature,Kathmandu,morning,9,0,10,28,Autumn,0,0,Sunny,91.0,Peak,No
Nature,Kathmandu,afternoon,14,0,10,28,Autumn,0,0,Cloudy,95.0,Peak,No
Nature,Kathmandu,evening,18,0,10,28,Autumn,0,0,Rainy,60.4,Peak,No
Nature,Kathmandu,morning,9,1,10,29,Autumn,0,0,Rainy,46.6,Peak,No
Nature,Kathmandu,afternoon,14,1,10,29,Autumn,0,0,Cloudy,95.0,Peak,No
Nature,Kathmandu,evening,18,1,10,29,Autumn,0,0,Cloudy,95.0,Peak,No
Nature,Kathmandu,morning,9,2,10,30,Autumn,0,0,Rainy,51.1,Peak,No
Nature,Kathmandu,afternoon,14,2,10,30,Autumn,0,0,Sunny,95.0,Peak,No
Nature,Kathmandu,evening,18,2,10,30,Autumn,0,0,Sunny,95.0,Peak,No
Nature,Kathmandu,morning,9,3,10,31,Autumn,0,0,Cloudy,86.6,Peak,No
Nature,Kathmandu,afternoon,14,3,10,31,Autumn,0,0,Sunny,95.0,Peak,No
Nature,Kathmandu,evening,18,3,10,31,Autumn,0,0,Rainy,65.0,Peak,No
Nature,Kathmandu,morning,9,4,11,1,Autumn,0,0,Cloudy,95.0,Peak,Yes
Nature,Kathmandu,afternoon,14,4,11,1,Autumn,0,0,Rainy,95.0,Peak,Yes
Nature,Kathmandu,evening,18,4,11,1,Autumn,0,0,Rainy,93.8,Peak,Yes
Nature,Kathmandu,morning,9,5,11,2,Autumn,1,0,Cloudy,95.0,Peak,Yes
Nature,Kathmandu,afternoon,14,5,11,2,Autumn,1,0,Cloudy,95.0,Peak,Yes
Nature,Kathmandu,evening,18,5,11,2,Autumn,1,0,Rainy,95.0,Peak,Yes
Nature,Kathmandu,morning,9,6,11,3,Autumn,1,0,Cloudy,95.0,Peak,Yes
Nature,Kathmandu,afternoon,14,6,11,3,Autumn,1,0,Sunny,95.0,Peak,Yes
Nature,Kathmandu,evening,18,6,11,3,Autumn,1,0,Cloudy,95.0,Peak,Yes
Nature,Kathmandu,morning,9,0,11,4,Autumn,0,0,Sunny,95.0,Peak,Yes
Nature,Kathmandu,afternoon,14,0,11,4,Autumn,0,0,Cloudy,95.0,Peak,Yes
Nature,Kathmandu,evening,18,0,11,4,Autumn,0,0,Cloudy,95.0,Peak,Yes
Nature,Kathmandu,morning,9,1,11,5,Autumn,0,0,Sunny,95.0,Peak,Yes
Nature,Kathmandu,afternoon,14,1,11,5,Autumn,0,0,Rainy,95.0,Peak,Yes
Nature,Kathmandu,evening,18,1,11,5,Autumn,0,0,Sunny,95.0,Peak,Yes
Nature,Kathmandu,morning,9,2,11,6,Autumn,0,0,Cloudy,95.0,Peak,Yes
Nature,Kathmandu,afternoon,14,2,11,6,Autumn,0,0,Sunny,95.0,Peak,Yes
Nature,Kathmandu,evening,18,2,11,6,Autumn,0,0,Cloudy,95.0,Peak,Yes
Nature,Kathmandu,morning,9,3,11,7,Autumn,0,0,Sunny,95.0,Peak,Yes
Nature,Kathmandu,afternoon,14,3,11,7,Autumn,0,0,Sunny,95.0,Peak,Yes
Nature,Kathmandu,evening,18,3,11,7,Autumn,0,0,Rainy,91.7,Peak,Yes
Nature,Kathmandu,morning,9,4,11,8,Autumn,0,0,Sunny,95.0,Peak,Yes
Nature,Kathmandu,afternoon,14,4,11,8,Autumn,0,0,Cloudy,95.0,Peak,Yes
Nature,Kathmandu,evening,18,4,11,8,Autumn,0,0,Cloudy,95.0,Peak,Yes
Nature,Kathmandu,morning,9,5,11,9,Autumn,1,0,Sunny,95.0,Peak,Yes
Nature,Kathmandu,afternoon,14,5,11,9,Autumn,1,0,Rainy,95.0,Peak,Yes
Nature,Kathmandu,evening,18,5,11,9,Autumn,1,0,Rainy,95.0,Peak,Yes
Nature,Kathmandu,morning,9,6,11,10,Autumn,1,0,Cloudy,95.0,Peak,Yes
Nature,Kathmandu,afternoon,14,6,11,10,Autumn,1,0,Sunny,95.0,Peak,Yes
Nature,Kathmandu,evening,18,6,11,10,Autumn,1,0,Cloudy,95.0,Peak,Yes
Nature,Kathmandu,morning,9,0,11,11,Autumn,0,0,Rainy,77.5,Peak,Yes
Nature,Kathmandu,afternoon,14,0,11,11,Autumn,0,0,Cloudy,95.0,Peak,Yes
Nature,Kathmandu,evening,18,0,11,11,Autumn,0,0,Sunny,95.0,Peak,Yes
Nature,Kathmandu,morning,9,1,11,12,Autumn,0,0,Sunny,95.0,Peak,Yes
Nature,Kathmandu,afternoon,14,1,11,12,Autumn,0,0,Cloudy,95.0,Peak,Yes
Nature,Kathmandu,evening,18,1,11,12,Autumn,0,0,Rainy,92.5,Peak,Yes
Nature,Kathmandu,morning,9,2,11,13,Autumn,0,0,Rainy,47.2,Peak,No
Nature,Kathmandu,afternoon,14,2,11,13,Autumn,0,0,Cloudy,95.0,Peak,No
Nature,Kathmandu,evening,18,2,11,13,Autumn,0,0,Rainy,62.0,Peak,No
Nature,Kathmandu,morning,9,3,11,14,Autumn,0,0,Sunny,89.4,Peak,No
Nature,Kathmandu,afternoon,14,3,11,14,Autumn,0,0,Rainy,95.0,Peak,No
Nature,Kathmandu,evening,18,3,11,14,Autumn,0,0,Cloudy,95.0,Peak,No
Nature,Kathmandu,morning,9,4,11,15,Autumn,0,0,Rainy,55.4,Peak,No
Nature,Kathmandu,afternoon,14,4,11,15,Autumn,0,0,Cloudy,95.0,Peak,No
Nature,Kathmandu,evening,18,4,11,15,Autumn,0,0,Cloudy,95.0,Peak,No
Nature,Kathmandu,morning,9,5,11,16,Autumn,1,0,Rainy,83.8,Peak,No
Nature,Kathmandu,afternoon,14,5,11,16,Autumn,1,0,Sunny,95.0,Peak,No
Nature,Kathmandu,evening,18,5,11,16,Autumn,1,0,Cloudy,95.0,Peak,No
Nature,Kathmandu,morning,9,6,11,17,Autumn,1,0,Sunny,95.0,Peak,No
Nature,Kathmandu,afternoon,14,6,11,17,Autumn,1,0,Cloudy,95.0,Peak,No
Nature,Kathmandu,evening,18,6,11,17,Autumn,1,0,Sunny,95.0,Peak,No
Nature,Kathmandu,morning,9,0,11,18,Autumn,0,0,Sunny,89.9,Peak,No
Nature,Kathmandu,afternoon,14,0,11,18,Autumn,0,0,Rainy,83.3,Peak,No
Nature,Kathmandu,evening,18,0,11,18,Autumn,0,0,Sunny,95.0,Peak,No
Nature,Kathmandu,morning,9,1,11,19,Autumn,0,0,Cloudy,90.9,Peak,No
Nature,Kathmandu,afternoon,14,1,11,19,Autumn,0,0,Sunny,95.0,Peak,No
Nature,Kathmandu,evening,18,1,11,19,Autumn,0,0,Cloudy,95.0,Peak,No
Nature,Kathmandu,morning,9,2,11,20,Autumn,0,0,Cloudy,88.1,Peak,No
Nature,Kathmandu,afternoon,14,2,11,20,Autumn,0,0,Cloudy,95.0,Peak,No
Nature,Kathmandu,evening,18,2,11,20,Autumn,0,0,Rainy,70.2,Peak,No
Nature,Kathmandu,morning,9,3,11,21,Autumn,0,0,Rainy,52.3,Peak,No
Nature,Kathmandu,afternoon,14,3,11,21,Autumn,0,0,Sunny,95.0,Peak,No
Nature,Kathmandu,evening,18,3,11,21,Autumn,0,0,Rainy,68.5,Peak,No
Nature,Kathmandu,morning,9,4,11,22,Autumn,0,0,Sunny,95.0,Peak,No
Nature,Kathmandu,afternoon,14,4,11,22,Autumn,0,0,Rainy,94.0,Peak,No
Nature,Kathmandu,evening,18,4,11,22,Autumn,0,0,Rainy,66.0,Peak,No
Nature,Kathmandu,morning,9,5,11,23,Autumn,1,0,Rainy,95.0,Peak,No
Nature,Kathmandu,afternoon,14,5,11,23,Autumn,1,0,Rainy,95.0,Peak,No
Nature,Kathmandu,evening,18,5,11,23,Autumn,1,0,Rainy,95.0,Peak,No
Nature,Kathmandu,morning,9,6,11,24,Autumn,1,0,Rainy,82.3,Peak,No
Nature,Kathmandu,afternoon,14,6,11,24,Autumn,1,0,Sunny,95.0,Peak,No
Nature,Kathmandu,evening,18,6,11,24,Autumn,1,0,Rainy,95.0,Peak,No
Nature,Kathmandu,morning,9,0,11,25,Autumn,0,0,Rainy,54.5,Peak,No
Nature,Kathmandu,afternoon,14,0,11,25,Autumn,0,0,Cloudy,95.0,Peak,No
Nature,Kathmandu,evening,18,0,11,25,Autumn,0,0,Cloudy,95.0,Peak,No
Nature,Kathmandu,morning,9,1,11,26,Autumn,0,0,Cloudy,89.0,Peak,No
Nature,Kathmandu,afternoon,14,1,11,26,Autumn,0,0,Rainy,90.6,Peak,No
Nature,Kathmandu,evening,18,1,11,26,Autumn,0,0,Sunny,95.0,Peak,No
Nature,Kathmandu,morning,9,2,11,27,Autumn,0,0,Cloudy,79.2,Peak,No
Nature,Kathmandu,afternoon,14,2,11,27,Autumn,0,0,Rainy,90.0,Peak,No
Nature,Kathmandu,evening,18,2,11,27,Autumn,0,0,Rainy,61.4,Peak,No
Nature,Kathmandu,morning,9,3,11,28,Autumn,0,0,Rainy,54.8,Peak,No
Nature,Kathmandu,afternoon,14,3,11,28,Autumn,0,0,Rainy,90.2,Peak,No
Nature,Kathmandu,evening,18,3,11,28,Autumn,0,0,Sunny,95.0,Peak,No
Nature,Kathmandu,morning,9,4,11,29,Autumn,0,0,Rainy,56.1,Peak,No
Nature,Kathmandu,afternoon,14,4,11,29,Autumn,0,0,Rainy,81.0,Peak,No
Nature,Kathmandu,evening,18,4,11,29,Autumn,0,0,Sunny,95.0,Peak,No
Nature,Kathmandu,morning,9,5,11,30,Autumn,1,0,Sunny,95.0,Peak,No
Nature,Kathmandu,afternoon,14,5,11,30,Autumn,1,0,Rainy,95.0,Peak,No
Nature,Kathmandu,evening,18,5,11,30,Autumn,1,0,Sunny,95.0,Peak,No
Nature,Kathmandu,morning,9,6,12,1,Winter,1,0,Sunny,59.5,Shoulder,No
Nature,Kathmandu,afternoon,14,6,12,1,Winter,1,0,Cloudy,95.0,Shoulder,No
Nature,Kathmandu,evening,18,6,12,1,Winter,1,0,Foggy,56.7,Shoulder,No
Nature,Kathmandu,morning,9,0,12,2,Winter,0,0,Foggy,26.0,Shoulder,No
Nature,Kathmandu,afternoon,14,0,12,2,Winter,0,0,Foggy,42.8,Shoulder,No
Nature,Kathmandu,evening,18,0,12,2,Winter,0,0,Foggy,29.7,Shoulder,No
Nature,Kathmandu,morning,9,1,12,3,Winter,0,0,Cloudy,30.3,Shoulder,No
Nature,Kathmandu,afternoon,14,1,12,3,Winter,0,0,Sunny,63.1,Shoulder,No
Nature,Kathmandu,evening,18,1,12,3,Winter,0,0,Foggy,34.7,Shoulder,No
Nature,Kathmandu,morning,9,2,12,4,Winter,0,0,Foggy,25.0,Shoulder,No
Nature,Kathmandu,afternoon,14,2,12,4,Winter,0,0,Foggy,45.6,Shoulder,No
Nature,Kathmandu,evening,18,2,12,4,Winter,0,0,Cloudy,39.9,Shoulder,No
Nature,Kathmandu,morning,9,3,12,5,Winter,0,0,Foggy,24.6,Shoulder,No
Nature,Kathmandu,afternoon,14,3,12,5,Winter,0,0,Cloudy,51.2,Shoulder,No
Nature,Kathmandu,evening,18,3,12,5,Winter,0,0,Sunny,45.3,Shoulder,No
Nature,Kathmandu,morning,9,4,12,6,Winter,0,0,Sunny,34.4,Shoulder,No
Nature,Kathmandu,afternoon,14,4,12,6,Winter,0,0,Foggy,39.8,Shoulder,No
Nature,Kathmandu,evening,18,4,12,6,Winter,0,0,Foggy,28.8,Shoulder,No
Nature,Kathmandu,morning,9,5,12,7,Winter,1,0,Sunny,60.7,Shoulder,No
Nature,Kathmandu,afternoon,14,5,12,7,Winter,1,0,Sunny,94.3,Shoulder,No
Nature,Kathmandu,evening,18,5,12,7,Winter,1,0,Cloudy,73.1,Shoulder,No
Nature,Kathmandu,morning,9,6,12,8,Winter,1,0,Sunny,65.5,Shoulder,No
Nature,Kathmandu,afternoon,14,6,12,8,Winter,1,0,Foggy,76.1,Shoulder,No
Nature,Kathmandu,evening,18,6,12,8,Winter,1,0,Sunny,82.1,Shoulder,No
Nature,Kathmandu,morning,9,0,12,9,Winter,0,0,Sunny,36.7,Shoulder,No
Nature,Kathmandu,afternoon,14,0,12,9,Winter,0,0,Foggy,38.9,Shoulder,No
Nature,Kathmandu,evening,18,0,12,9,Winter,0,0,Foggy,34.1,Shoulder,No
Nature,Kathmandu,morning,9,1,12,10,Winter,0,0,Foggy,25.7,Shoulder,No
Nature,Kathmandu,afternoon,14,1,12,10,Winter,0,0,Sunny,53.4,Shoulder,No
Nature,Kathmandu,evening,18,1,12,10,Winter,0,0,Sunny,46.7,Shoulder,No
Nature,Kathmandu,morning,9,2,12,11,Winter,0,0,Cloudy,34.0,Shoulder,No
Nature,Kathmandu,afternoon,14,2,12,11,Winter,0,0,Sunny,60.1,Shoulder,No
Nature,Kathmandu,evening,18,2,12,11,Winter,0,0,Foggy,34.0,Shoulder,No
Nature,Kathmandu,morning,9,3,12,12,Winter,0,0,Sunny,36.1,Shoulder,No
Nature,Kathmandu,afternoon,14,3,12,12,Winter,0,0,Sunny,54.2,Shoulder,No
Nature,Kathmandu,evening,18,3,12,12,Winter,0,0,Foggy,34.4,Shoulder,No
Nature,Kathmandu,morning,9,4,12,13,Winter,0,0,Sunny,33.1,Shoulder,No
Nature,Kathmandu,afternoon,14,4,12,13,Winter,0,0,Foggy,45.1,Shoulder,No
Nature,Kathmandu,evening,18,4,12,13,Winter,0,0,Cloudy,36.3,Shoulder,No
Nature,Kathmandu,morning,9,5,12,14,Winter,1,0,Cloudy,51.4,Shoulder,No
Nature,Kathmandu,afternoon,14,5,12,14,Winter,1,0,Foggy,70.5,Shoulder,No
Nature,Kathmandu,evening,18,5,12,14,Winter,1,0,Sunny,72.1,Shoulder,No
Nature,Kathmandu,morning,9,6,12,15,Winter,1,0,Sunny,54.4,Shoulder,No
Nature,Kathmandu,afternoon,14,6,12,15,Winter,1,0,Cloudy,95.0,Shoulder,No
Nature,Kathmandu,evening,18,6,12,15,Winter,1,0,Cloudy,66.9,Shoulder,No
Nature,Kathmandu,morning,9,0,12,16,Winter,0,0,Cloudy,32.9,Shoulder,No
Nature,Kathmandu,afternoon,14,0,12,16,Winter,0,0,Sunny,57.5,Shoulder,No
Nature,Kathmandu,evening,18,0,12,16,Winter,0,0,Sunny,41.1,Shoulder,No
Nature,Kathmandu,morning,9,1,12,17,Winter,0,0,Sunny,36.2,Shoulder,No
Nature,Kathmandu,afternoon,14,1,12,17,Winter,0,0,Sunny,61.3,Shoulder,No
Nature,Kathmandu,evening,18,1,12,17,Winter,0,0,Sunny,40.3,Shoulder,No
Nature,Kathmandu,morning,9,2,12,18,Winter,0,0,Sunny,36.6,Shoulder,No
Nature,Kathmandu,afternoon,14,2,12,18,Winter,0,0,Cloudy,58.5,Shoulder,No
Nature,Kathmandu,evening,18,2,12,18,Winter,0,0,Foggy,33.2,Shoulder,No
Nature,Kathmandu,morning,9,3,12,19,Winter,0,0,Foggy,26.7,Shoulder,No
Nature,Kathmandu,afternoon,14,3,12,19,Winter,0,0,Foggy,43.6,Shoulder,No
Nature,Kathmandu,evening,18,3,12,19,Winter,0,0,Foggy,30.5,Shoulder,No
Nature,Kathmandu,morning,9,4,12,20,Winter,0,0,Sunny,35.5,Shoulder,No
Nature,Kathmandu,afternoon,14,4,12,20,Winter,0,0,Foggy,46.6,Shoulder,No
Nature,Kathmandu,evening,18,4,12,20,Winter,0,0,Sunny,40.4,Shoulder,No
Nature,Kathmandu,morning,9,5,12,21,Winter,1,0,Sunny,63.2,Shoulder,No
Nature,Kathmandu,afternoon,14,5,12,21,Winter,1,0,Sunny,94.4,Shoulder,No
Nature,Kathmandu,evening,18,5,12,21,Winter,1,0,Sunny,69.4,Shoulder,No
Nature,Kathmandu,morning,9,6,12,22,Winter,1,0,Cloudy,56.3,Shoulder,No
Nature,Kathmandu,afternoon,14,6,12,22,Winter,1,0,Cloudy,86.8,Shoulder,No
Nature,Kathmandu,evening,18,6,12,22,Winter,1,0,Foggy,56.2,Shoulder,No
Nature,Kathmandu,morning,9,0,12,23,Winter,0,0,Foggy,22.8,Shoulder,No
Nature,Kathmandu,afternoon,14,0,12,23,Winter,0,0,Sunny,53.3,Shoulder,No
Nature,Kathmandu,evening,18,0,12,23,Winter,0,0,Foggy,30.4,Shoulder,No
Nature,Kathmandu,morning,9,1,12,24,Winter,0,0,Foggy,24.5,Shoulder,No
Nature,Kathmandu,afternoon,14,1,12,24,Winter,0,0,Foggy,40.1,Shoulder,No
Nature,Kathmandu,evening,18,1,12,24,Winter,0,0,Foggy,32.4,Shoulder,No
Nature,Kathmandu,morning,9,2,12,25,Winter,0,0,Foggy,23.3,Shoulder,No
Nature,Kathmandu,afternoon,14,2,12,25,Winter,0,0,Sunny,61.7,Shoulder,No
Nature,Kathmandu,evening,18,2,12,25,Winter,0,0,Sunny,47.6,Shoulder,No
Nature,Kathmandu,morning,9,3,12,26,Winter,0,0,Sunny,35.8,Shoulder,No
Nature,Kathmandu,afternoon,14,3,12,26,Winter,0,0,Sunny,57.3,Shoulder,No
Nature,Kathmandu,evening,18,3,12,26,Winter,0,0,Cloudy,41.9,Shoulder,No
Nature,Kathmandu,morning,9,4,12,27,Winter,0,0,Sunny,36.8,Shoulder,No
Nature,Kathmandu,afternoon,14,4,12,27,Winter,0,0,Cloudy,54.3,Shoulder,No
Nature,Kathmandu,evening,18,4,12,27,Winter,0,0,Cloudy,43.6,Shoulder,No
Nature,Kathmandu,morning,9,5,12,28,Winter,1,0,Cloudy,52.9,Shoulder,No
Nature,Kathmandu,afternoon,14,5,12,28,Winter,1,0,Foggy,82.0,Shoulder,No
Nature,Kathmandu,evening,18,5,12,28,Winter,1,0,Cloudy,75.4,Shoulder,No
Nature,Kathmandu,morning,9,6,12,29,Winter,1,0,Sunny,59.0,Shoulder,No
Nature,Kathmandu,afternoon,14,6,12,29,Winter,1,0,Foggy,80.1,Shoulder,No
Nature,Kathmandu,evening,18,6,12,29,Winter,1,0,Foggy,58.4,Shoulder,No
Nature,Kathmandu,morning,9,0,12,30,Winter,0,0,Foggy,26.6,Shoulder,No
Nature,Kathmandu,afternoon,14,0,12,30,Winter,0,0,Foggy,40.9,Shoulder,No
Nature,Kathmandu,evening,18,0,12,30,Winter,0,0,Sunny,47.7,Shoulder,No
Nature,Kathmandu,morning,9,1,12,31,Winter,0,0,Sunny,33.7,Shoulder,No
Nature,Kathmandu,afternoon,14,1,12,31,Winter,0,0,Sunny,59.6,Shoulder,No
Nature,Kathmandu,evening,18,1,12,31,Winter,0,0,Cloudy,40.2,Shoulder,No
Nature,Kathmandu,morning,9,2,1,1,Winter,0,0,Cloudy,8.2,Low,No
Nature,Kathmandu,afternoon,14,2,1,1,Winter,0,0,Foggy,11.9,Low,No
Nature,Kathmandu,evening,18,2,1,1,Winter,0,0,Cloudy,10.7,Low,No
Nature,Kathmandu,morning,9,3,1,2,Winter,0,0,Cloudy,8.9,Low,No
Nature,Kathmandu,afternoon,14,3,1,2,Winter,0,0,Sunny,18.0,Low,No
Nature,Kathmandu,evening,18,3,1,2,Winter,0,0,Foggy,9.3,Low,No
Nature,Kathmandu,morning,9,4,1,3,Winter,0,0,Sunny,10.3,Low,No
Nature,Kathmandu,afternoon,14,4,1,3,Winter,0,0,Foggy,11.7,Low,No
Nature,Kathmandu,evening,18,4,1,3,Winter,0,0,Sunny,13.3,Low,No
Nature,Kathmandu,morning,9,5,1,4,Winter,1,0,Foggy,13.2,Low,No
Nature,Kathmandu,afternoon,14,5,1,4,Winter,1,0,Sunny,31.0,Low,No
Nature,Kathmandu,evening,18,5,1,4,Winter,1,0,Foggy,16.3,Low,No
Nature,Kathmandu,morning,9,6,1,5,Winter,1,0,Cloudy,14.8,Low,No
Nature,Kathmandu,afternoon,14,6,1,5,Winter,1,0,Sunny,30.0,Low,No
Nature,Kathmandu,evening,18,6,1,5,Winter,1,0,Foggy,16.6,Low,No
Nature,Kathmandu,morning,9,0,1,6,Winter,0,0,Cloudy,8.8,Low,No
Nature,Kathmandu,afternoon,14,0,1,6,Winter,0,0,Cloudy,14.5,Low,No
Nature,Kathmandu,evening,18,0,1,6,Winter,0,0,Cloudy,12.2,Low,No
Nature,Kathmandu,morning,9,1,1,7,Winter,0,0,Foggy,6.7,Low,No
Nature,Kathmandu,afternoon,14,1,1,7,Winter,0,0,Sunny,17.1,Low,No
Nature,Kathmandu,evening,18,1,1,7,Winter,0,0,Sunny,13.3,Low,No
Nature,Kathmandu,morning,9,2,1,8,Winter,0,0,Cloudy,8.2,Low,No
Nature,Kathmandu,afternoon,14,2,1,8,Winter,0,0,Foggy,12.1,Low,No
Nature,Kathmandu,evening,18,2,1,8,Winter,0,0,Foggy,8.6,Low,No
Nature,Kathmandu,morning,9,3,1,9,Winter,0,0,Cloudy,9.6,Low,No
